Actual_RUL,Predicted_RUL,Error
125,120.67022,4.329780578613281
125,120.77449,4.2255096435546875
125,121.218765,3.7812347412109375
125,120.60132,4.398681640625
125,119.07224,5.927757263183594
125,118.83893,6.16107177734375
125,118.03947,6.960533142089844
125,119.25009,5.749908447265625
125,118.82924,6.1707611083984375
125,119.066025,5.9339752197265625
125,120.01964,4.9803619384765625
125,120.17963,4.82037353515625
125,119.66557,5.3344268798828125
125,120.18934,4.810661315917969
125,120.29657,4.70343017578125
125,119.52289,5.47711181640625
125,119.36427,5.6357269287109375
125,119.31503,5.684967041015625
125,120.0054,4.994598388671875
125,120.43909,4.5609130859375
125,121.09207,3.907928466796875
125,121.51059,3.489410400390625
125,121.03842,3.961578369140625
125,121.067,3.9329986572265625
125,121.488625,3.5113754272460938
125,122.35208,2.647918701171875
125,121.67187,3.3281326293945312
125,121.20211,3.7978897094726562
125,120.38498,4.615020751953125
125,119.38968,5.610321044921875
125,119.96719,5.032806396484375
125,119.90759,5.0924072265625
125,120.13177,4.868232727050781
125,118.61641,6.3835906982421875
125,117.784,7.21600341796875
125,117.53919,7.460807800292969
125,117.29841,7.701591491699219
125,117.67244,7.3275604248046875
125,116.95425,8.045753479003906
125,117.50405,7.495948791503906
125,118.32834,6.671661376953125
125,119.20087,5.79913330078125
125,118.59536,6.404640197753906
125,118.555115,6.44488525390625
125,115.52577,9.474227905273438
125,113.52725,11.472747802734375
125,112.38975,12.610252380371094
125,113.35957,11.640426635742188
125,114.15773,10.842269897460938
125,115.62471,9.375289916992188
125,114.88705,10.112953186035156
125,113.008606,11.99139404296875
125,110.34029,14.659713745117188
125,109.51001,15.489990234375
125,108.01863,16.981369018554688
125,108.02571,16.974288940429688
125,111.29588,13.704116821289062
125,112.822655,12.177345275878906
125,113.034355,11.965644836425781
125,114.97684,10.023162841796875
125,116.90087,8.099128723144531
125,117.72171,7.278289794921875
125,117.3794,7.620597839355469
125,119.013245,5.98675537109375
125,119.18001,5.8199920654296875
125,118.41948,6.5805206298828125
125,117.69794,7.30206298828125
125,116.96121,8.038787841796875
125,118.36313,6.636871337890625
125,120.44114,4.558860778808594
125,121.9375,3.0625
125,122.199234,2.8007659912109375
125,121.894714,3.10528564453125
125,121.096176,3.9038238525390625
125,119.98192,5.0180816650390625
125,118.77085,6.229148864746094
125,119.47435,5.5256500244140625
125,118.023056,6.9769439697265625
125,116.67937,8.320632934570312
125,115.13791,9.862091064453125
125,108.8681,16.13189697265625
125,102.51358,22.486419677734375
125,99.899734,25.100265502929688
125,99.60087,25.399131774902344
125,101.00444,23.995559692382812
125,102.06589,22.934112548828125
125,103.99969,21.00031280517578
125,101.373146,23.626853942871094
125,100.43722,24.562782287597656
125,105.06273,19.937271118164062
125,106.58961,18.41039276123047
125,108.92981,16.0701904296875
125,111.64653,13.353469848632812
125,115.87344,9.126556396484375
125,114.487274,10.512725830078125
125,113.46943,11.530570983886719
125,112.292854,12.707145690917969
125,115.071945,9.928054809570312
125,117.87747,7.122528076171875
125,119.3943,5.6056976318359375
125,119.90532,5.0946807861328125
125,118.12724,6.8727569580078125
125,118.146034,6.853965759277344
125,117.95768,7.042320251464844
125,118.277084,6.7229156494140625
125,116.003265,8.996734619140625
125,112.66182,12.338180541992188
125,106.86946,18.130538940429688
125,101.60393,23.396072387695312
125,96.39425,28.605751037597656
124,90.090454,33.9095458984375
123,85.86304,37.136962890625
122,84.9079,37.09210205078125
121,87.199615,33.800384521484375
120,87.031456,32.968544006347656
119,82.52144,36.47856140136719
118,77.632095,40.36790466308594
117,73.94472,43.05528259277344
116,71.28326,44.71674346923828
115,73.10957,41.89042663574219
114,72.7398,41.26020050048828
113,73.24672,39.75328063964844
112,75.33893,36.66107177734375
111,73.48891,37.51109313964844
110,76.336395,33.663604736328125
109,81.70526,27.29473876953125
108,80.63068,27.36932373046875
107,87.92994,19.07006072998047
106,86.06563,19.934371948242188
105,88.38192,16.618080139160156
104,86.47517,17.52483367919922
103,89.62927,13.3707275390625
102,91.71737,10.282630920410156
101,87.18002,13.819976806640625
100,82.79563,17.204368591308594
99,80.217926,18.782073974609375
98,75.10886,22.891143798828125
97,73.270615,23.729385375976562
96,72.19526,23.80474090576172
125,102.90692,22.09307861328125
125,99.60293,25.397071838378906
125,97.972374,27.027626037597656
125,99.1124,25.887603759765625
125,102.992584,22.007415771484375
125,106.59343,18.406570434570312
125,110.38098,14.6190185546875
125,112.1302,12.869796752929688
125,111.023926,13.97607421875
125,109.787766,15.212234497070312
125,109.27182,15.728179931640625
125,109.38666,15.61334228515625
125,110.423355,14.576644897460938
125,110.911026,14.088973999023438
125,111.21568,13.784317016601562
125,111.19916,13.80084228515625
125,111.17741,13.822593688964844
125,111.7358,13.264198303222656
125,112.82767,12.172332763671875
125,113.41491,11.585090637207031
125,112.59311,12.406890869140625
125,110.50273,14.497268676757812
125,107.228,17.772003173828125
125,102.97194,22.028060913085938
125,99.97993,25.02007293701172
125,97.28685,27.713150024414062
124,94.50295,29.497047424316406
123,90.36815,32.63185119628906
122,88.13626,33.863739013671875
121,85.65977,35.340232849121094
120,79.79427,40.205726623535156
119,76.20972,42.790283203125
118,76.46211,41.53788757324219
117,82.20169,34.798309326171875
116,85.61363,30.386367797851562
115,92.48922,22.510780334472656
114,96.0007,17.999298095703125
113,100.46013,12.539871215820312
112,102.94986,9.050140380859375
111,103.10319,7.896812438964844
110,102.82999,7.170013427734375
109,104.07773,4.922271728515625
108,105.75728,2.2427215576171875
107,105.17145,1.82855224609375
106,104.29385,1.706146240234375
105,102.547295,2.4527053833007812
104,101.25214,2.74786376953125
103,97.30762,5.6923828125
102,92.09153,9.908470153808594
101,89.21125,11.788749694824219
100,85.40495,14.595046997070312
99,82.78823,16.211769104003906
98,80.61037,17.389633178710938
97,79.66582,17.334182739257812
125,121.52881,3.47119140625
125,121.17403,3.8259735107421875
125,121.367584,3.632415771484375
125,121.42868,3.571319580078125
125,122.18426,2.8157424926757812
125,122.58778,2.4122161865234375
125,123.04408,1.9559173583984375
125,123.51619,1.4838104248046875
125,123.94394,1.056060791015625
125,123.89432,1.105682373046875
125,124.23704,0.7629623413085938
125,124.14129,0.8587112426757812
125,123.94299,1.0570068359375
125,124.05591,0.944091796875
125,123.87745,1.1225509643554688
125,123.803986,1.196014404296875
125,123.76993,1.230072021484375
125,124.025604,0.974395751953125
125,123.68005,1.3199462890625
125,124.15692,0.84307861328125
125,123.37799,1.62200927734375
125,122.10604,2.8939590454101562
125,121.76413,3.235870361328125
125,122.08383,2.916168212890625
125,122.55525,2.4447479248046875
125,122.78247,2.217529296875
125,122.852844,2.14715576171875
125,122.77532,2.2246780395507812
125,122.80749,2.1925125122070312
125,122.99106,2.008941650390625
125,122.89078,2.109222412109375
125,122.44446,2.5555419921875
125,121.92267,3.07733154296875
125,121.604904,3.3950958251953125
125,120.88794,4.112060546875
125,120.347885,4.6521148681640625
125,120.49455,4.5054473876953125
125,121.15037,3.8496322631835938
125,120.997635,4.0023651123046875
125,120.77606,4.22393798828125
125,120.40903,4.590972900390625
125,119.31389,5.6861114501953125
125,118.42655,6.573448181152344
125,118.13764,6.862358093261719
125,117.843414,7.156585693359375
125,116.72499,8.275009155273438
125,115.276474,9.723526000976562
125,113.711945,11.288055419921875
125,110.702415,14.297584533691406
125,108.68573,16.31427001953125
125,107.46154,17.53845977783203
125,109.471985,15.52801513671875
125,113.06669,11.933311462402344
125,115.52648,9.473518371582031
125,116.87308,8.126922607421875
125,118.754196,6.2458038330078125
125,118.214096,6.7859039306640625
125,118.90921,6.090789794921875
125,119.79508,5.204917907714844
125,120.43347,4.5665283203125
125,121.43306,3.5669403076171875
125,120.92882,4.0711822509765625
125,120.433655,4.56634521484375
125,121.01732,3.9826812744140625
125,120.886475,4.113525390625
125,120.421936,4.57806396484375
125,120.898636,4.1013641357421875
